fonte_tabela,laboratorio,pagina_pdf,bloco_visual,familia,produto,design,material,indice_refracao,tratamento,treatment_group,treatment_application,transitions,transitions_cores,blue_uv,esferico_min,esferico_max,cilindrico_max,adicao_min,adicao_max,preco_tipo,preco_par_brl,nota_disponibilidade
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,869.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,669.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2889.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2889.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2619.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2269.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2509.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2119.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2069.00,
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,744.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,744.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,622.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,460.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,585.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,391.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,385.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,279.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1123.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1123.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1001.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,839.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,964.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,770.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,764.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,658.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,837.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,837.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,715.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,553.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,678.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,484.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,478.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,372.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1211.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1211.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1089.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,927.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1052.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,858.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,852.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,746.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1380.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1380.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1258.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1096.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1221.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1027.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1021.00,short disponivel: adicao max 3.00; gravacao S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1691.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1691.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1569.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1407.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1532.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1338.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1332.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,744.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,744.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,622.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,460.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Optifog,Optifog,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,585.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,No Reflex,No Reflex,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,391.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,385.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Sem AR,Sem AR,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,279.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1123.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1123.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1001.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,839.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,964.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,770.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,764.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Sem AR,Sem AR,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,658.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,911.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,911.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,789.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,627.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,752.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,558.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,552.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Sem AR,Sem AR,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,446.00,alt min 14mm
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1211.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1211.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1089.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,927.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1052.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,858.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,852.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Sem AR,Sem AR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,746.00,alt min 14mm; Transitions Gen S
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,720.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,720.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,598.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,436.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,561.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,367.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,361.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,255.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,802.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,802.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,680.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,518.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,643.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,449.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,443.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,337.00,
